DIA,TMP,RH,PM10
23,18.1,66.0,38.0
24,17.8,66.0,43.0
24,17.2,70.0,42.0
24,16.3,74.0,41.0
24,16.1,74.0,42.0
24,15.9,72.0,41.0
24,15.6,70.0,41.0
24,15.3,72.0,52.0
24,14.9,76.0,50.0
24,15.6,76.0,57.0
24,17.2,68.0,56.0
24,18.8,58.0,65.0
24,19.9,52.0,70.0
24,21.7,43.0,72.0
24,22.7,40.0,73.0
24,22.9,38.0,78.0
24,20.3,53.0,83.0
24,15.6,70.0,72.0
24,18.0,67.0,47.0
24,18.5,68.0,45.0
24,18.3,66.0,43.0
24,18.2,62.0,42.0
24,17.6,62.0,39.0
24,17.3,62.0,44.0
24,17.2,61.0,46.0
25,17.0,63.0,41.0
25,15.0,74.0,43.0
25,13.0,84.0,29.0
25,13.5,76.0,22.0
25,13.7,73.0,18.0
25,12.2,80.0,22.0
25,13.2,72.0,10.0
25,13.7,71.0,18.0
25,15.1,69.0,21.0
25,17.7,58.0,24.0
25,19.3,52.0,23.0
25,20.0,51.0,54.0
25,21.6,41.0,52.0
25,22.7,34.0,45.0
25,22.9,31.0,36.0
25,22.6,31.0,42.0
25,20.0,53.0,57.0
25,13.7,79.0,43.0
25,12.9,81.0,13.0
25,13.4,77.0,8.0
25,13.7,72.0,11.0
25,14.1,68.0,16.0
25,14.1,68.0,22.0
25,14.3,66.0,21.0
26,14.5,63.0,25.0
26,14.2,63.0,23.0
26,14.6,59.0,17.0
26,14.8,55.0,17.0
26,13.3,64.0,24.0
26,12.6,66.0,36.0
26,13.2,63.0,31.0
26,15.4,57.0,35.0
26,16.4,56.0,48.0
26,18.2,50.0,40.0
26,19.6,41.0,36.0
26,21.4,33.0,27.0
26,22.6,24.0,28.0
26,23.4,23.0,40.0
26,23.8,24.0,58.0
26,24.2,22.0,46.0
26,24.1,23.0,26.0
26,24.2,23.0,41.0
26,23.1,26.0,54.0
26,21.6,38.0,60.0
26,20.7,37.0,27.0
26,19.8,35.0,37.0
26,18.6,38.0,34.0
26,17.5,42.0,36.0
27,17.0,40.0,27.0
27,16.0,45.0,25.0
27,15.5,49.0,27.0
27,15.6,63.0,30.0
27,15.1,69.0,28.0
27,14.5,71.0,34.0
27,14.7,71.0,40.0
27,14.9,70.0,42.0
27,15.4,68.0,40.0
27,16.3,62.0,48.0
27,18.4,51.0,41.0
27,20.1,44.0,37.0
27,21.5,32.0,38.0
27,22.3,29.0,38.0
27,22.9,25.0,36.0
27,23.1,27.0,57.0
27,23.3,26.0,64.0
27,23.2,25.0,55.0
27,22.2,29.0,49.0
27,20.0,52.0,58.0
27,15.3,75.0,43.0
27,12.9,82.0,26.0
27,13.7,80.0,25.0
27,14.4,74.0,16.0
28,14.8,74.0,34.0
28,14.9,74.0,31.0
28,14.7,74.0,37.0
28,14.3,76.0,38.0
28,13.6,80.0,41.0
28,13.7,80.0,41.0
28,13.8,78.0,41.0
28,14.8,74.0,30.0
28,16.2,67.0,27.0
28,16.5,69.0,50.0
28,17.3,63.0,57.0
28,19.2,49.0,50.0
28,21.0,33.0,30.0
28,21.8,30.0,32.0
28,22.7,27.0,26.0
28,23.2,25.0,41.0
28,23.7,23.0,38.0
28,22.9,25.0,48.0
28,19.4,54.0,81.0
28,16.7,66.0,35.0
28,16.1,68.0,25.0
28,15.8,72.0,29.0
28,15.1,72.0,26.0
28,14.6,72.0,19.0
29,14.9,68.0,24.0
29,14.6,69.0,24.0
29,14.0,69.0,26.0
29,13.1,71.0,17.0
29,12.8,73.0,16.0
29,12.6,75.0,16.0
29,12.6,74.0,18.0
29,13.4,70.0,17.0
29,14.6,68.0,23.0
29,16.0,62.0,34.0
29,16.7,59.0,38.0
29,18.0,52.0,30.0
29,19.3,48.0,44.0
29,20.6,42.0,54.0
29,21.5,35.0,57.0
29,21.3,36.0,50.0
29,21.3,37.0,51.0
11,13.9,68.0,13.0
11,14.0,66.0,8.0
11,14.1,64.0,11.0
11,13.8,67.0,16.0
11,12.5,74.0,10.0
11,12.6,75.0,13.0
11,13.2,75.0,18.0
11,15.0,69.0,26.0
11,16.4,58.0,18.0
11,18.1,47.0,6.0
11,19.7,44.0,15.0
11,20.8,39.0,20.0
11,21.9,32.0,9.0
11,22.8,29.0,23.0
11,22.8,29.0,29.0
11,23.5,27.0,29.0
11,22.4,36.0,27.0
11,19.7,52.0,37.0
11,18.5,61.0,29.0
11,14.1,82.0,27.0
11,13.3,85.0,17.0
11,14.1,79.0,9.0
11,14.7,75.0,10.0
12,14.6,77.0,24.0
12,14.1,81.0,20.0
12,13.8,83.0,16.0
12,13.3,84.0,24.0
12,12.9,84.0,21.0
12,12.9,84.0,28.0
12,13.0,82.0,39.0
12,13.6,77.0,21.0
12,14.6,67.0,18.0
12,15.8,56.0,18.0
12,17.3,46.0,24.0
12,19.3,36.0,19.0
12,20.8,30.0,28.0
12,21.8,27.0,32.0
12,22.4,27.0,31.0
12,23.2,27.0,37.0
12,23.5,24.0,31.0
12,23.4,23.0,34.0
12,22.0,31.0,31.0
12,19.7,45.0,43.0
12,18.0,53.0,40.0
12,16.8,59.0,45.0
12,15.6,64.0,43.0
12,14.5,69.0,38.0
13,13.8,72.0,33.0
13,13.3,74.0,32.0
13,12.8,76.0,31.0
13,12.3,77.0,30.0
13,12.0,80.0,30.0
13,11.6,80.0,40.0
13,11.6,76.0,43.0
13,12.2,74.0,41.0
13,13.1,69.0,29.0
13,15.2,52.0,22.0
13,16.9,45.0,17.0
13,18.5,40.0,31.0
13,19.8,38.0,33.0
13,20.9,35.0,43.0
13,22.2,33.0,40.0
13,22.7,36.0,38.0
13,19.7,55.0,53.0
13,16.2,76.0,38.0
13,14.9,86.0,20.0
13,14.5,86.0,16.0
13,15.2,82.0,15.0
13,15.2,81.0,27.0
13,14.8,83.0,23.0
13,14.2,85.0,22.0
14,13.6,90.0,21.0
14,13.4,90.0,24.0
14,13.3,90.0,7.0
14,13.1,88.0,3.0
14,13.1,87.0,11.0
14,13.1,88.0,9.0
14,13.2,87.0,18.0
14,13.7,83.0,12.0
14,14.7,78.0,10.0
14,16.0,71.0,15.0
14,17.0,65.0,19.0
14,18.0,60.0,19.0
14,19.2,56.0,22.0
14,19.8,54.0,19.0
14,14.8,79.0,24.0
14,13.4,86.0,12.0
14,14.3,82.0,5.0
14,14.1,87.0,8.0
14,14.7,83.0,10.0
14,14.9,83.0,20.0
14,14.4,81.0,18.0
14,13.9,82.0,12.0
14,13.2,83.0,16.0
15,12.8,84.0,12.0
15,12.6,86.0,6.0
15,12.4,87.0,4.0
15,11.8,86.0,2.0
15,11.6,85.0,8.0
15,11.6,83.0,13.0
15,11.7,82.0,9.0
15,12.2,80.0,10.0
15,12.8,76.0,10.0
15,14.1,71.0,10.0
15,15.6,62.0,18.0
15,17.2,59.0,22.0
15,19.2,52.0,29.0
15,20.5,45.0,19.0
15,21.2,40.0,21.0
15,22.0,36.0,21.0
15,20.9,41.0,26.0
15,19.5,44.0,33.0
15,17.9,57.0,22.0
15,17.3,63.0,18.0
15,16.4,68.0,21.0
15,15.6,69.0,14.0
15,14.6,72.0,17.0
15,13.5,76.0,16.0
16,12.9,79.0,7.0
16,12.9,78.0,17.0
16,12.3,80.0,11.0
16,11.9,81.0,9.0
16,11.6,81.0,10.0
16,11.4,82.0,22.0
16,11.6,82.0,31.0
16,12.7,78.0,12.0
16,14.0,74.0,22.0
16,15.8,65.0,23.0
16,17.3,55.0,26.0
16,19.2,43.0,16.0
16,20.5,33.0,17.0
16,21.2,33.0,31.0
16,22.0,31.0,35.0
16,22.6,28.0,28.0
16,22.3,32.0,29.0
16,22.3,34.0,41.0
16,21.7,35.0,37.0
16,19.9,47.0,38.0
16,18.7,51.0,29.0
16,17.9,55.0,21.0
16,16.5,63.0,27.0
16,15.2,71.0,25.0
17,14.6,75.0,37.0
17,14.2,76.0,28.0
17,13.9,75.0,24.0
17,13.0,70.0,23.0
17,12.6,68.0,17.0
17,12.3,70.0,17.0
17,12.4,70.0,20.0
17,13.7,70.0,24.0
17,15.2,63.0,31.0
17,16.5,56.0,24.0
17,17.9,41.0,22.0
17,19.4,31.0,15.0
17,20.7,28.0,21.0
17,21.5,26.0,27.0
17,22.2,25.0,31.0
17,22.6,21.0,41.0
17,22.9,18.0,38.0
17,22.5,19.0,25.0
17,21.9,22.0,26.0
17,20.1,30.0,29.0
17,18.9,35.0,16.0
17,17.4,53.0,35.0
17,16.6,57.0,26.0
17,15.9,59.0,20.0
18,14.9,64.0,23.0
18,14.2,67.0,28.0
18,13.4,67.0,23.0
18,13.2,62.0,14.0
18,12.2,64.0,18.0
18,11.7,64.0,19.0
18,12.3,64.0,23.0
18,13.7,61.0,25.0
18,15.0,58.0,27.0
18,15.7,58.0,34.0
18,17.3,48.0,33.0
18,19.4,31.0,22.0
18,20.8,19.0,25.0
18,22.0,18.0,13.0
18,22.3,16.0,29.0
18,22.8,14.0,26.0
18,22.9,17.0,35.0
18,22.7,19.0,46.0
18,21.9,25.0,24.0
18,20.1,33.0,31.0
18,18.3,52.0,28.0
18,17.3,58.0,25.0
18,16.1,65.0,25.0
18,14.8,70.0,21.0
19,14.0,74.0,10.0
19,13.7,76.0,14.0
19,13.3,78.0,18.0
19,12.9,80.0,14.0
19,12.9,76.0,11.0
19,12.7,77.0,22.0
19,12.7,75.0,15.0
19,12.8,70.0,16.0
19,13.3,63.0,19.0
19,14.3,57.0,20.0
19,15.8,46.0,20.0
19,17.7,31.0,23.0
19,19.1,22.0,18.0
19,20.2,21.0,17.0
19,21.1,19.0,24.0
19,21.9,18.0,22.0
19,22.2,19.0,34.0
19,21.7,22.0,26.0
19,20.0,28.0,39.0
19,18.2,36.0,38.0
19,16.7,49.0,35.0
19,15.1,62.0,32.0
19,14.1,63.0,19.0
19,13.4,64.0,11.0
20,12.7,69.0,15.0
20,12.2,71.0,17.0
20,11.7,71.0,10.0
20,11.6,68.0,6.0
20,11.5,62.0,8.0
20,11.3,57.0,9.0
20,11.1,57.0,11.0
20,11.8,55.0,11.0
20,12.8,48.0,13.0
20,14.3,43.0,15.0
20,15.6,40.0,12.0
20,17.1,36.0,23.0
20,18.0,37.0,31.0
20,19.3,34.0,29.0
20,20.2,32.0,34.0
20,19.2,35.0,45.0
20,18.6,37.0,33.0
20,17.8,41.0,37.0
20,17.5,43.0,31.0
20,16.5,47.0,27.0
20,15.3,51.0,25.0
20,14.3,54.0,21.0
20,13.4,56.0,14.0
20,12.7,61.0,19.0
21,11.7,65.0,21.0
21,11.5,67.0,19.0
21,11.3,67.0,18.0
21,11.2,63.0,11.0
21,10.6,64.0,19.0
21,10.8,58.0,28.0
21,11.0,52.0,26.0
21,11.8,48.0,12.0
21,12.9,55.0,10.0
21,14.3,53.0,10.0
21,15.7,47.0,19.0
21,17.0,41.0,27.0
21,18.5,39.0,38.0
21,19.4,34.0,30.0
21,20.4,29.0,21.0
21,21.2,29.0,23.0
21,21.7,27.0,30.0
21,21.5,30.0,38.0
21,20.9,34.0,36.0
21,19.4,39.0,38.0
21,18.3,51.0,38.0
21,17.5,57.0,26.0
21,16.3,63.0,25.0
21,15.2,68.0,32.0
22,14.9,69.0,23.0
22,14.6,69.0,22.0
22,14.3,67.0,19.0
22,13.7,71.0,17.0
22,13.5,72.0,28.0
22,13.3,73.0,32.0
22,13.4,72.0,56.0
22,14.5,66.0,34.0
22,15.7,63.0,31.0
22,17.2,57.0,38.0
22,18.3,51.0,26.0
22,19.7,40.0,28.0
22,21.1,35.0,30.0
22,21.9,32.0,42.0
22,22.2,31.0,35.0
22,22.5,31.0,42.0
22,22.7,31.0,44.0
22,22.3,29.0,48.0
22,22.2,29.0,40.0
22,21.1,35.0,42.0
22,19.7,44.0,36.0
22,18.7,46.0,25.0
22,18.1,46.0,24.0
22,17.4,47.0,16.0
23,16.3,52.0,42.0
23,15.9,50.0,26.0
23,15.2,45.0,21.0
23,14.7,43.0,13.0
23,14.1,43.0,14.0
23,13.7,44.0,20.0
23,13.1,43.0,37.0
23,15.4,38.0,28.0
23,16.4,35.0,21.0
23,17.6,35.0,20.0
23,19.3,28.0,39.0
23,20.9,24.0,25.0
23,22.1,21.0,31.0
23,23.7,16.0,34.0
23,24.1,18.0,40.0
23,24.7,19.0,60.0
23,25.1,18.0,51.0
23,24.6,19.0,48.0
23,23.0,24.0,45.0
23,21.6,24.0,34.0
23,19.8,38.0,31.0
23,18.0,54.0,31.0
23,16.7,59.0,26.0
23,15.6,67.0,31.0
24,15.1,69.0,29.0
24,14.7,69.0,25.0
24,14.2,70.0,22.0
24,13.7,73.0,19.0
24,13.5,73.0,20.0
24,13.2,74.0,21.0
24,13.5,73.0,30.0
24,13.7,70.0,30.0
24,14.7,58.0,21.0
24,16.1,54.0,19.0
24,17.1,56.0,34.0
24,18.6,50.0,43.0
24,19.9,45.0,37.0
24,21.2,38.0,35.0
24,21.1,41.0,40.0
24,19.1,49.0,60.0
24,15.3,70.0,51.0
24,14.1,74.0,14.0
24,15.0,65.0,4.0
24,15.5,63.0,10.0
24,15.1,67.0,11.0
24,14.9,64.0,13.0
24,13.7,66.0,18.0
24,13.3,69.0,8.0
25,12.9,73.0,1.0
25,12.5,77.0,9.0
25,12.2,79.0,9.0
25,12.0,80.0,13.0
25,11.8,81.0,10.0
25,11.7,81.0,19.0
25,11.7,82.0,11.0
25,11.8,82.0,16.0
25,12.1,81.0,20.0
25,13.1,76.0,21.0
25,13.9,73.0,21.0
25,14.7,71.0,24.0
25,15.8,67.0,29.0
25,16.2,66.0,39.0
25,17.0,62.0,35.0
25,17.6,59.0,35.0
25,18.1,57.0,29.0
25,18.3,53.0,9.0
25,17.9,53.0,1.0
25,15.8,72.0,19.0
25,14.4,82.0,21.0
25,13.9,85.0,10.0
25,13.2,90.0,15.0
25,12.7,91.0,2.0
26,12.0,92.0,1.0
26,11.9,92.0,3.0
26,11.7,91.0,4.0
26,12.1,89.0,6.0
26,11.9,87.0,9.0
26,11.4,87.0,5.0
26,11.5,89.0,22.0
26,11.9,87.0,17.0
26,12.8,82.0,15.0
26,13.5,80.0,15.0
26,14.4,76.0,24.0
26,16.7,67.0,24.0
26,17.9,62.0,38.0
26,16.6,66.0,26.0
26,16.4,60.0,6.0
26,17.6,61.0,11.0
26,18.2,60.0,17.0
26,16.6,62.0,10.0
26,14.2,75.0,32.0
26,13.4,84.0,23.0
26,12.8,87.0,18.0
26,12.7,89.0,20.0
26,12.8,84.0,6.0
26,12.9,83.0,9.0
27,12.5,86.0,25.0
27,12.3,88.0,17.0
27,12.0,90.0,13.0
27,12.0,88.0,12.0
27,12.3,83.0,14.0
27,12.2,83.0,10.0
27,12.2,82.0,18.0
27,12.7,79.0,7.0
27,13.7,76.0,14.0
27,14.9,66.0,7.0
27,15.1,67.0,11.0
27,15.8,65.0,22.0
27,17.3,58.0,15.0
27,17.8,55.0,23.0
27,18.7,51.0,16.0
27,19.1,49.0,20.0
27,19.1,51.0,32.0
27,15.0,77.0,50.0
27,14.4,75.0,17.0
27,13.8,82.0,10.0
27,13.0,89.0,21.0
27,12.6,88.0,7.0
27,12.7,84.0,10.0
27,12.9,81.0,1.0
28,12.9,80.0,2.0
28,13.2,78.0,1.0
28,12.6,83.0,6.0
28,11.5,89.0,4.0
28,11.6,90.0,5.0
28,11.6,89.0,8.0
28,11.8,88.0,7.0
28,12.7,84.0,13.0
28,13.1,84.0,15.0
28,14.0,81.0,23.0
28,15.0,77.0,30.0
28,16.2,74.0,43.0
28,16.6,68.0,31.0
28,18.7,58.0,15.0
28,19.4,54.0,14.0
28,19.3,57.0,25.0
28,15.4,72.0,32.0
28,13.0,89.0,23.0
28,12.4,92.0,19.0
28,12.0,90.0,7.0
28,12.4,88.0,18.0
28,12.7,85.0,33.0
28,13.0,85.0,16.0
28,12.8,87.0,22.0
29,12.7,85.0,27.0
29,13.1,83.0,10.0
29,12.9,85.0,17.0
29,12.5,87.0,15.0
29,12.5,88.0,17.0
29,12.4,87.0,15.0
29,12.5,86.0,35.0
29,12.7,87.0,39.0
29,16.9,69.0,33.0
29,16.9,70.0,25.0
29,15.5,73.0,30.0
29,15.7,72.0,19.0
29,17.1,70.0,18.0
29,15.3,77.0,27.0
29,13.1,88.0,34.0
29,13.2,88.0,23.0
29,13.4,87.0,24.0
29,12.7,90.0,29.0
29,12.5,91.0,21.0
29,12.7,87.0,16.0
30,12.5,89.0,19.0
30,12.1,89.0,20.0
30,12.3,87.0,24.0
30,12.4,86.0,12.0
30,12.0,89.0,19.0
30,12.2,89.0,10.0
30,12.2,90.0,14.0
30,12.6,89.0,26.0
30,13.0,85.0,23.0
30,14.7,72.0,21.0
30,16.0,63.0,15.0
30,16.6,61.0,12.0
30,17.3,59.0,16.0
30,17.3,60.0,20.0
30,17.6,60.0,17.0
30,17.1,65.0,23.0
30,17.3,66.0,33.0
30,18.0,60.0,27.0
30,15.7,72.0,13.0
30,13.6,81.0,16.0
30,13.4,81.0,8.0
30,13.3,81.0,7.0
30,12.9,87.0,3.0
30,12.6,91.0,20.0
1,11.7,92.0,9.0
1,11.3,91.0,8.0
1,11.2,91.0,7.0
1,11.9,88.0,10.0
1,11.3,89.0,6.0
1,11.3,90.0,12.0
1,11.6,89.0,13.0
1,12.1,87.0,16.0
1,12.6,87.0,27.0
1,13.7,80.0,32.0
1,14.7,74.0,33.0
1,15.2,71.0,40.0
1,16.3,66.0,35.0
1,16.3,69.0,38.0
1,15.5,77.0,46.0
1,16.3,71.0,32.0
1,15.8,73.0,33.0
1,12.0,89.0,3.0
1,12.2,89.0,6.0
1,11.7,91.0,8.0
1,11.6,91.0,11.0
2,11.7,89.0,14.0
2,11.8,88.0,11.0
2,11.8,90.0,12.0
2,11.8,88.0,3.0
2,11.4,92.0,8.0
2,11.1,91.0,13.0
2,11.3,91.0,10.0
2,11.4,90.0,11.0
2,12.3,87.0,14.0
2,13.8,77.0,15.0
2,15.7,69.0,17.0
2,17.2,62.0,24.0
2,18.6,55.0,25.0
2,19.7,47.0,22.0
2,20.7,41.0,22.0
2,20.6,44.0,33.0
2,15.7,72.0,34.0
2,12.6,87.0,12.0
2,12.7,87.0,2.0
2,12.8,83.0,2.0
2,13.4,78.0,5.0
2,13.7,77.0,7.0
2,13.2,81.0,17.0
2,12.8,84.0,7.0
3,12.6,86.0,11.0
3,12.3,89.0,15.0
3,11.9,89.0,14.0
3,11.9,87.0,6.0
3,11.7,87.0,7.0
3,11.7,85.0,14.0
3,11.8,87.0,25.0
3,13.3,79.0,17.0
3,15.1,71.0,13.0
3,15.8,69.0,21.0
3,16.1,65.0,25.0
3,16.5,64.0,43.0
3,17.8,61.0,32.0
3,18.3,58.0,62.0
3,14.4,77.0,49.0
3,16.5,69.0,13.0
3,14.7,73.0,14.0
3,11.7,90.0,10.0
3,12.0,89.0,16.0
3,12.7,86.0,9.0
3,12.6,86.0,4.0
3,12.5,85.0,18.0
3,12.6,84.0,6.0
4,12.6,86.0,13.0
4,12.5,88.0,21.0
4,12.2,88.0,19.0
4,11.9,89.0,17.0
4,11.9,90.0,18.0
4,11.8,90.0,9.0
4,11.7,90.0,19.0
4,12.3,87.0,15.0
4,13.2,82.0,24.0
4,13.8,82.0,29.0
4,15.7,72.0,28.0
4,17.1,66.0,33.0
4,17.8,60.0,38.0
4,17.0,57.0,41.0
4,13.9,76.0,20.0
4,14.0,74.0,1.0
4,13.1,76.0,33.0
4,13.0,74.0,31.0
4,12.8,72.0,7.0
4,12.8,74.0,8.0
4,12.4,71.0,9.0
4,11.8,78.0,29.0
4,10.9,87.0,23.0
5,11.3,83.0,21.0
5,11.5,79.0,15.0
5,11.6,74.0,3.0
5,11.8,71.0,12.0
5,10.8,78.0,7.0
5,10.6,81.0,17.0
5,11.0,77.0,27.0
5,12.1,71.0,24.0
5,12.8,69.0,14.0
5,14.3,69.0,22.0
5,15.7,65.0,43.0
5,16.6,63.0,56.0
5,17.7,53.0,55.0
5,18.3,51.0,33.0
5,18.8,50.0,38.0
5,16.9,59.0,41.0
5,13.9,80.0,26.0
5,13.3,86.0,6.0
5,13.1,83.0,5.0
5,13.4,77.0,5.0
5,12.9,79.0,1.0
5,12.2,80.0,8.0
5,11.9,81.0,10.0
6,11.8,77.0,7.0
6,11.0,82.0,11.0
6,10.8,83.0,10.0
6,10.6,85.0,10.0
6,10.9,84.0,13.0
6,10.9,80.0,57.0
6,10.9,80.0,23.0
6,11.0,78.0,10.0
6,11.5,76.0,27.0
6,12.6,71.0,20.0
6,14.1,62.0,14.0
6,15.4,57.0,4.0
6,16.0,56.0,37.0
6,17.2,51.0,33.0
6,17.9,49.0,39.0
6,18.4,50.0,36.0
6,18.5,51.0,32.0
6,15.1,76.0,30.0
6,15.1,71.0,9.0
6,12.1,85.0,19.0
6,11.0,90.0,4.0
6,10.9,86.0,1.0
6,11.6,79.0,1.0
6,11.9,77.0,1.0
7,11.2,81.0,5.0
7,10.8,84.0,1.0
7,10.8,84.0,5.0
7,10.6,86.0,18.0
7,10.5,86.0,9.0
7,10.4,87.0,18.0
7,10.5,88.0,13.0
7,10.9,86.0,11.0
7,11.2,85.0,1.0
7,11.3,85.0,22.0
7,12.7,78.0,10.0
7,13.8,71.0,23.0
7,14.7,66.0,20.0
7,15.8,63.0,21.0
7,17.1,59.0,23.0
7,17.0,61.0,34.0
7,16.5,65.0,16.0
7,16.2,68.0,25.0
7,15.5,72.0,17.0
7,13.7,83.0,10.0
7,12.0,90.0,5.0
7,11.9,89.0,4.0
7,12.0,90.0,5.0
7,11.7,92.0,6.0
8,11.5,92.0,7.0
8,11.3,93.0,8.0
8,11.4,93.0,6.0
8,11.3,94.0,2.0
8,11.3,94.0,5.0
8,11.3,94.0,6.0
8,11.2,94.0,3.0
8,11.3,94.0,6.0
8,11.7,93.0,8.0
8,13.1,84.0,6.0
8,13.6,82.0,11.0
8,14.7,77.0,20.0
8,16.6,67.0,37.0
8,17.3,64.0,24.0
8,18.4,58.0,32.0
8,16.8,69.0,31.0
8,15.6,76.0,29.0
8,12.8,90.0,8.0
8,12.3,93.0,2.0
8,12.4,93.0,4.0
8,12.0,94.0,3.0
8,12.0,94.0,7.0
8,11.9,93.0,7.0
9,11.8,93.0,4.0
9,11.7,92.0,4.0
9,11.6,91.0,4.0
9,11.6,93.0,4.0
9,11.2,90.0,2.0
9,11.3,89.0,13.0
9,11.4,90.0,2.0
9,11.4,92.0,3.0
9,12.2,87.0,4.0
9,13.4,80.0,7.0
9,13.9,80.0,12.0
9,14.0,80.0,23.0
9,13.6,85.0,33.0
9,13.5,88.0,30.0
9,14.9,81.0,24.0
9,14.4,80.0,33.0
9,15.3,69.0,1.0
9,14.1,80.0,13.0
9,12.6,90.0,14.0
9,12.2,91.0,12.0
9,11.9,91.0,14.0
9,12.1,90.0,8.0
9,12.1,89.0,7.0
9,12.1,88.0,4.0
10,12.0,88.0,14.0
10,12.1,90.0,10.0
10,12.1,88.0,11.0
10,11.7,89.0,10.0
10,11.4,90.0,8.0
10,11.1,92.0,9.0
10,11.2,90.0,26.0
10,11.3,91.0,28.0
10,11.6,89.0,34.0
10,13.0,83.0,15.0
10,14.6,73.0,9.0
10,14.0,79.0,28.0
10,15.2,71.0,45.0
10,15.1,69.0,24.0
10,15.7,70.0,21.0
10,15.2,74.0,53.0
10,14.0,83.0,46.0
10,13.8,85.0,36.0
10,13.3,87.0,15.0
10,13.2,86.0,6.0
10,13.0,87.0,3.0
10,12.3,91.0,17.0
10,12.3,91.0,14.0
10,12.2,92.0,7.0
11,12.0,92.0,12.0
11,12.0,92.0,22.0
11,12.0,92.0,18.0
11,11.9,92.0,20.0
11,11.4,91.0,18.0
11,11.0,91.0,13.0
11,11.4,84.0,13.0
11,11.8,85.0,7.0
11,12.9,83.0,24.0
11,13.9,82.0,25.0
11,15.1,77.0,43.0
11,15.2,73.0,37.0
11,14.2,80.0,27.0
11,14.8,78.0,26.0
11,16.4,69.0,41.0
11,17.1,64.0,25.0
11,14.4,81.0,11.0
11,13.7,83.0,1.0
11,12.4,89.0,8.0
11,12.1,91.0,15.0
11,11.9,90.0,8.0
11,12.1,89.0,8.0
11,12.3,90.0,19.0
11,11.8,91.0,16.0
12,11.8,91.0,28.0
12,11.6,90.0,22.0
12,11.5,88.0,18.0
12,11.5,86.0,7.0
12,11.4,87.0,11.0
12,11.3,89.0,18.0
12,11.1,90.0,24.0
12,11.6,87.0,26.0
12,12.6,84.0,27.0
12,15.2,73.0,36.0
12,16.4,70.0,32.0
12,16.9,66.0,39.0
12,16.0,68.0,39.0
12,13.9,78.0,42.0
12,12.8,84.0,5.0
12,14.4,73.0,10.0
12,15.2,74.0,7.0
12,14.8,74.0,21.0
12,14.7,72.0,26.0
12,13.6,79.0,21.0
12,12.0,88.0,15.0
12,12.2,87.0,12.0
12,12.3,87.0,14.0
12,12.2,89.0,9.0
13,11.9,90.0,19.0
13,11.3,89.0,15.0
13,11.3,89.0,19.0
13,11.4,88.0,14.0
13,10.9,88.0,19.0
13,10.8,89.0,15.0
13,11.3,88.0,20.0
13,11.6,87.0,25.0
13,12.5,83.0,19.0
13,13.4,78.0,26.0
13,14.8,71.0,29.0
13,16.0,65.0,37.0
13,17.4,57.0,34.0
13,18.6,51.0,34.0
13,19.5,47.0,40.0
13,20.4,43.0,49.0
13,19.2,49.0,41.0
13,15.0,72.0,30.0
13,15.7,69.0,13.0
13,15.2,67.0,28.0
13,14.6,67.0,27.0
13,13.9,77.0,32.0
13,13.8,78.0,28.0
13,13.1,81.0,20.0
14,12.4,83.0,24.0
14,11.8,82.0,25.0
14,11.7,83.0,27.0
14,11.2,86.0,24.0
14,11.2,84.0,34.0
14,11.1,83.0,27.0
14,10.9,84.0,50.0
14,11.9,80.0,50.0
14,12.4,80.0,34.0
14,13.6,76.0,45.0
14,15.6,62.0,35.0
14,17.1,52.0,24.0
14,18.4,47.0,44.0
14,19.6,41.0,43.0
14,20.0,40.0,43.0
14,20.3,37.0,39.0
14,19.9,40.0,25.0
14,19.3,42.0,34.0
14,17.3,52.0,16.0
14,14.9,67.0,29.0
14,14.5,69.0,32.0
14,14.0,68.0,42.0
14,13.2,72.0,30.0
14,13.1,70.0,27.0
15,12.4,73.0,22.0
15,12.2,76.0,32.0
15,11.6,78.0,23.0
15,11.2,79.0,35.0
15,10.8,81.0,33.0
15,11.1,80.0,32.0
15,10.9,80.0,34.0
15,11.1,80.0,35.0
15,12.2,77.0,36.0
15,13.7,67.0,29.0
15,15.4,56.0,30.0
15,16.8,51.0,34.0
15,18.0,46.0,50.0
15,19.2,41.0,44.0
15,19.6,40.0,32.0
15,20.3,37.0,21.0
15,20.3,38.0,25.0
15,19.1,46.0,22.0
15,18.8,47.0,20.0
15,17.3,54.0,21.0
15,16.0,57.0,21.0
15,14.8,61.0,20.0
15,14.1,64.0,17.0
15,13.8,67.0,19.0
16,13.3,69.0,22.0
16,12.7,72.0,18.0
16,12.8,73.0,15.0
16,12.4,76.0,18.0
16,11.9,78.0,11.0
16,11.4,81.0,18.0
16,11.2,81.0,21.0
16,11.8,79.0,14.0
16,12.8,74.0,37.0
16,14.6,69.0,31.0
16,16.2,61.0,29.0
16,17.8,49.0,23.0
16,18.8,40.0,1.0
16,20.1,38.0,30.0
16,20.6,35.0,27.0
16,21.1,33.0,29.0
16,20.5,39.0,31.0
16,16.1,60.0,30.0
16,13.9,74.0,18.0
16,14.3,71.0,10.0
16,14.5,64.0,16.0
16,13.7,67.0,22.0
16,13.3,75.0,22.0
16,12.8,72.0,21.0
17,12.6,67.0,30.0
17,12.3,67.0,8.0
17,12.2,67.0,16.0
17,11.6,70.0,17.0
17,11.2,73.0,13.0
17,11.0,75.0,30.0
17,11.0,76.0,33.0
17,11.8,78.0,43.0
17,13.3,74.0,44.0
