DIA,TMP,RH,PM10
22,17.8,55.0,8.0
22,19.4,46.0,25.0
22,20.4,39.0,22.0
22,21.4,34.0,33.0
22,22.4,28.0,14.0
22,19.7,38.0,18.0
22,18.8,40.0,12.0
22,17.7,49.0,34.0
22,16.6,55.0,31.0
22,16.1,59.0,38.0
22,14.7,71.0,21.0
23,13.8,76.0,23.0
23,13.3,76.0,26.0
23,13.1,75.0,26.0
23,12.6,76.0,22.0
23,12.1,79.0,23.0
23,11.5,82.0,67.0
23,11.3,82.0,75.0
23,12.0,79.0,79.0
23,13.6,75.0,103.0
23,15.9,63.0,98.0
23,18.2,53.0,90.0
23,20.1,43.0,50.0
23,22.0,35.0,34.0
23,23.4,29.0,24.0
23,23.8,28.0,22.0
23,19.7,40.0,38.0
23,18.3,46.0,42.0
23,17.1,49.0,36.0
23,15.6,55.0,26.0
23,15.2,63.0,23.0
24,14.4,66.0,22.0
24,13.2,65.0,6.0
24,12.8,66.0,20.0
24,12.2,67.0,26.0
24,11.8,65.0,24.0
24,11.3,70.0,28.0
24,11.2,71.0,62.0
24,12.4,68.0,97.0
24,14.2,61.0,118.0
24,17.1,52.0,122.0
24,19.1,46.0,83.0
24,20.7,37.0,46.0
24,22.3,32.0,34.0
24,23.4,30.0,54.0
24,23.7,30.0,74.0
24,24.0,31.0,48.0
24,23.8,31.0,28.0
24,23.0,33.0,36.0
24,22.1,37.0,36.0
24,20.8,46.0,44.0
24,20.0,47.0,28.0
24,19.3,50.0,26.0
24,18.8,53.0,33.0
24,18.2,55.0,17.0
25,17.6,57.0,41.0
25,16.9,60.0,27.0
25,16.2,61.0,19.0
25,15.6,64.0,37.0
25,15.2,66.0,46.0
25,14.5,69.0,37.0
25,14.3,71.0,68.0
25,14.9,68.0,71.0
25,17.3,60.0,84.0
25,18.8,52.0,89.0
25,20.1,46.0,52.0
25,21.4,41.0,59.0
25,22.3,36.0,56.0
25,23.3,32.0,61.0
25,20.8,43.0,39.0
25,20.0,44.0,29.0
25,19.2,46.0,32.0
25,17.9,51.0,37.0
25,17.2,51.0,40.0
26,17.0,52.0,37.0
26,16.4,56.0,38.0
26,16.3,55.0,34.0
26,15.9,59.0,25.0
26,15.2,64.0,33.0
26,14.5,69.0,47.0
26,14.0,71.0,52.0
26,14.8,69.0,96.0
26,16.5,62.0,114.0
26,18.7,51.0,82.0
26,20.3,44.0,76.0
26,21.5,39.0,65.0
26,22.7,37.0,71.0
26,23.3,35.0,80.0
26,24.0,32.0,55.0
26,24.3,29.0,64.0
26,23.6,35.0,54.0
26,22.7,38.0,33.0
26,20.6,52.0,45.0
26,16.8,62.0,58.0
26,15.3,78.0,42.0
26,15.3,79.0,29.0
26,14.6,80.0,26.0
27,14.9,77.0,30.0
27,15.0,81.0,25.0
27,14.5,81.0,41.0
27,14.3,82.0,34.0
27,14.1,82.0,40.0
27,13.9,76.0,34.0
27,15.5,68.0,45.0
27,16.2,66.0,59.0
27,16.8,64.0,54.0
27,18.0,59.0,73.0
27,18.6,56.0,83.0
27,18.7,57.0,58.0
27,18.8,57.0,53.0
27,18.1,60.0,34.0
27,16.8,64.0,25.0
27,15.3,68.0,17.0
27,14.7,69.0,15.0
27,14.2,70.0,16.0
28,12.4,73.0,8.0
28,12.9,70.0,16.0
28,13.5,69.0,26.0
28,14.7,63.0,24.0
28,15.8,58.0,26.0
28,17.0,53.0,29.0
28,18.4,49.0,31.0
28,19.5,45.0,14.0
28,19.9,45.0,15.0
28,19.8,46.0,21.0
28,19.1,48.0,16.0
28,18.6,50.0,10.0
28,16.9,57.0,15.0
28,15.6,62.0,19.0
28,15.0,64.0,21.0
28,14.5,68.0,16.0
28,14.0,70.0,15.0
28,13.9,71.0,16.0
29,13.4,72.0,5.0
29,13.2,73.0,13.0
29,13.3,73.0,9.0
29,13.1,73.0,8.0
29,13.1,73.0,18.0
29,13.2,73.0,25.0
29,13.7,71.0,28.0
29,14.5,66.0,32.0
29,14.9,64.0,24.0
29,15.6,61.0,30.0
29,17.0,55.0,23.0
29,18.6,48.0,26.0
29,19.6,45.0,34.0
29,20.8,42.0,40.0
29,21.0,42.0,50.0
29,20.5,45.0,49.0
29,19.4,51.0,39.0
29,18.1,57.0,33.0
29,16.1,65.0,20.0
29,14.4,78.0,18.0
29,13.8,82.0,30.0
29,13.6,81.0,8.0
29,13.7,80.0,23.0
30,13.7,78.0,15.0
30,13.7,79.0,14.0
30,13.5,80.0,15.0
30,13.2,80.0,11.0
30,12.6,82.0,18.0
30,12.3,83.0,16.0
30,12.4,82.0,31.0
30,12.8,80.0,35.0
30,13.8,76.0,44.0
30,16.0,64.0,43.0
30,17.5,58.0,77.0
30,19.7,48.0,71.0
30,21.3,42.0,56.0
30,21.7,41.0,65.0
30,22.7,37.0,60.0
30,22.3,37.0,46.0
30,20.2,48.0,64.0
30,18.0,56.0,65.0
30,18.5,55.0,56.0
30,15.8,67.0,32.0
30,13.8,80.0,22.0
30,13.7,83.0,21.0
30,13.5,82.0,30.0
31,13.5,82.0,22.0
31,13.5,82.0,19.0
31,13.3,83.0,28.0
31,12.9,84.0,31.0
31,12.8,85.0,22.0
31,12.6,84.0,21.0
31,13.1,83.0,28.0
31,13.3,82.0,43.0
31,14.1,78.0,63.0
31,16.3,67.0,90.0
31,18.7,57.0,96.0
31,20.0,47.0,61.0
31,21.7,40.0,35.0
31,22.4,40.0,55.0
31,21.9,43.0,69.0
31,19.0,55.0,54.0
31,19.0,55.0,55.0
31,19.6,50.0,40.0
31,18.8,54.0,45.0
31,17.5,56.0,21.0
31,16.9,60.0,42.0
31,16.5,62.0,52.0
31,16.2,65.0,33.0
31,15.5,69.0,70.0
1,14.7,74.0,75.0
1,13.9,75.0,54.0
1,13.3,77.0,37.0
1,12.5,77.0,22.0
1,12.1,76.0,15.0
1,11.8,78.0,36.0
1,11.9,75.0,32.0
1,13.0,72.0,56.0
1,14.8,65.0,62.0
1,17.0,57.0,63.0
1,18.7,50.0,48.0
1,19.2,50.0,60.0
1,20.1,45.0,70.0
1,21.2,41.0,52.0
1,20.9,44.0,59.0
1,16.0,70.0,45.0
1,16.5,65.0,33.0
1,15.9,71.0,34.0
1,15.0,78.0,36.0
1,15.2,76.0,36.0
1,15.0,80.0,38.0
1,14.4,82.0,28.0
1,14.0,82.0,22.0
1,14.0,81.0,23.0
2,14.2,79.0,27.0
2,14.3,80.0,34.0
2,14.1,82.0,25.0
2,14.0,82.0,36.0
2,13.7,82.0,35.0
2,12.8,82.0,19.0
2,12.4,82.0,18.0
2,12.9,80.0,11.0
2,14.4,71.0,34.0
2,15.7,67.0,52.0
2,16.7,62.0,69.0
2,17.9,54.0,53.0
2,19.3,48.0,33.0
2,18.1,55.0,28.0
2,16.3,59.0,34.0
2,15.1,69.0,15.0
2,15.3,70.0,19.0
2,14.1,74.0,23.0
2,12.3,80.0,21.0
2,12.0,82.0,12.0
3,13.4,74.0,30.0
3,15.6,62.0,45.0
3,17.2,55.0,52.0
3,18.9,47.0,31.0
3,20.4,43.0,36.0
3,19.8,46.0,31.0
3,19.3,50.0,24.0
3,17.0,56.0,42.0
3,16.5,57.0,29.0
3,16.4,61.0,35.0
3,15.6,69.0,33.0
3,14.3,72.0,21.0
3,13.3,77.0,23.0
3,13.1,81.0,22.0
3,13.0,81.0,15.0
3,12.6,82.0,25.0
4,12.6,82.0,20.0
4,12.7,81.0,30.0
4,12.7,81.0,27.0
4,12.6,81.0,32.0
4,12.6,81.0,28.0
4,12.2,82.0,13.0
4,12.4,82.0,26.0
4,13.1,79.0,26.0
4,13.8,73.0,21.0
4,14.3,70.0,28.0
4,14.4,70.0,32.0
4,14.5,72.0,25.0
4,15.1,70.0,34.0
4,15.7,69.0,30.0
4,16.4,65.0,33.0
4,15.9,68.0,46.0
4,14.5,74.0,22.0
4,14.1,76.0,22.0
4,14.0,76.0,18.0
4,14.0,77.0,16.0
4,13.9,77.0,22.0
4,13.8,78.0,12.0
4,13.5,79.0,29.0
5,13.1,80.0,27.0
5,12.9,82.0,22.0
5,12.7,82.0,25.0
5,12.3,83.0,26.0
5,12.0,83.0,37.0
5,12.1,83.0,35.0
5,12.1,83.0,68.0
5,12.9,81.0,75.0
5,15.0,67.0,48.0
5,16.4,58.0,35.0
5,17.6,52.0,53.0
5,19.1,44.0,34.0
5,21.1,36.0,15.0
5,21.5,36.0,16.0
5,21.8,37.0,25.0
5,21.3,38.0,26.0
5,21.3,37.0,33.0
5,21.0,38.0,25.0
5,18.8,46.0,42.0
5,17.8,50.0,42.0
5,16.9,53.0,39.0
5,16.3,56.0,82.0
5,15.1,66.0,51.0
5,14.3,71.0,47.0
6,13.9,74.0,44.0
6,13.4,76.0,38.0
6,12.7,78.0,30.0
6,12.2,79.0,27.0
6,11.5,80.0,23.0
6,11.1,80.0,29.0
6,10.9,80.0,50.0
6,11.8,77.0,77.0
6,14.3,66.0,79.0
6,16.8,56.0,90.0
6,18.9,49.0,103.0
6,20.6,41.0,79.0
6,21.9,37.0,63.0
6,22.8,35.0,88.0
6,23.8,31.0,81.0
6,24.9,29.0,56.0
6,24.2,30.0,75.0
6,23.3,32.0,75.0
6,21.7,39.0,73.0
6,19.9,52.0,55.0
6,18.2,59.0,43.0
6,17.2,61.0,31.0
6,16.6,59.0,45.0
6,16.2,63.0,56.0
7,15.8,63.0,53.0
7,15.6,70.0,41.0
7,15.2,72.0,45.0
7,14.9,73.0,71.0
7,14.6,75.0,33.0
7,14.2,76.0,96.0
7,13.6,77.0,127.0
7,14.1,77.0,84.0
7,15.7,68.0,86.0
7,18.2,56.0,69.0
7,19.6,50.0,48.0
7,21.4,44.0,68.0
7,22.4,38.0,48.0
7,23.4,33.0,37.0
7,24.1,31.0,44.0
7,24.4,29.0,50.0
7,24.3,30.0,52.0
7,23.0,35.0,73.0
7,21.8,37.0,60.0
7,18.8,47.0,48.0
7,17.8,51.0,39.0
7,16.6,55.0,33.0
8,16.0,59.0,65.0
8,15.3,61.0,90.0
8,14.4,63.0,27.0
8,13.6,65.0,17.0
8,13.0,65.0,13.0
8,12.4,65.0,28.0
8,11.9,67.0,39.0
8,12.7,62.0,49.0
8,15.8,54.0,89.0
8,18.7,40.0,56.0
8,20.5,39.0,55.0
8,21.6,33.0,72.0
8,22.8,22.0,30.0
8,23.7,20.0,23.0
8,24.1,20.0,36.0
8,24.4,19.0,37.0
8,24.4,18.0,19.0
8,23.4,23.0,44.0
8,21.8,28.0,52.0
8,20.5,33.0,48.0
8,19.1,45.0,44.0
8,17.9,45.0,50.0
8,17.1,47.0,48.0
8,16.1,51.0,44.0
9,15.1,55.0,40.0
9,14.4,59.0,49.0
9,13.5,61.0,42.0
9,13.0,62.0,19.0
9,12.8,60.0,8.0
9,12.5,64.0,24.0
9,12.4,63.0,40.0
9,13.2,61.0,62.0
9,23.2,21.0,30.0
9,23.6,23.0,33.0
9,23.6,25.0,48.0
9,23.5,24.0,53.0
9,22.4,27.0,54.0
9,20.8,33.0,50.0
9,18.1,50.0,42.0
9,16.2,54.0,43.0
9,15.0,57.0,40.0
9,14.6,58.0,36.0
9,14.0,62.0,32.0
10,13.7,65.0,26.0
10,13.6,69.0,32.0
10,13.5,71.0,43.0
10,13.2,71.0,29.0
10,12.8,72.0,22.0
10,12.4,74.0,35.0
10,13.1,69.0,45.0
10,14.3,63.0,63.0
10,16.2,54.0,51.0
10,17.9,48.0,63.0
10,19.6,42.0,62.0
10,21.1,37.0,74.0
10,22.0,36.0,87.0
10,22.2,36.0,81.0
10,22.4,35.0,82.0
10,20.5,46.0,61.0
10,18.8,54.0,50.0
10,17.3,63.0,44.0
10,15.3,75.0,31.0
10,15.2,74.0,55.0
10,15.0,71.0,31.0
10,14.4,73.0,27.0
11,13.9,75.0,47.0
11,13.9,75.0,37.0
11,13.4,77.0,49.0
11,12.7,79.0,57.0
11,12.5,78.0,41.0
11,12.4,79.0,52.0
11,12.2,79.0,41.0
11,12.3,77.0,43.0
11,14.4,68.0,51.0
11,16.4,60.0,59.0
11,18.2,53.0,80.0
11,19.8,46.0,45.0
11,20.7,41.0,38.0
11,22.0,37.0,51.0
11,23.0,34.0,46.0
11,22.4,35.0,44.0
11,22.1,35.0,44.0
11,21.5,38.0,48.0
11,20.2,44.0,64.0
11,18.8,47.0,50.0
11,18.4,45.0,35.0
11,17.9,50.0,32.0
11,17.0,56.0,52.0
11,16.3,59.0,49.0
12,15.7,62.0,38.0
12,15.3,64.0,29.0
12,14.7,67.0,31.0
12,13.9,69.0,23.0
12,13.4,70.0,35.0
12,12.9,71.0,38.0
12,12.3,73.0,57.0
12,13.4,68.0,85.0
12,15.7,55.0,52.0
12,17.6,51.0,72.0
12,19.5,43.0,72.0
12,20.9,37.0,41.0
12,22.3,31.0,24.0
12,23.3,28.0,29.0
12,23.0,29.0,48.0
12,22.8,32.0,54.0
12,19.8,47.0,45.0
12,15.2,65.0,33.0
12,15.3,65.0,31.0
12,15.4,62.0,36.0
12,15.1,65.0,79.0
12,14.2,70.0,50.0
12,13.7,75.0,40.0
12,13.2,77.0,40.0
13,12.8,76.0,25.0
13,12.4,76.0,34.0
13,12.1,74.0,40.0
13,11.8,75.0,39.0
13,11.4,76.0,28.0
13,11.4,77.0,54.0
13,11.3,77.0,53.0
13,12.1,77.0,78.0
13,13.2,73.0,103.0
13,14.4,67.0,95.0
13,16.0,60.0,103.0
13,17.7,53.0,92.0
13,18.8,46.0,71.0
13,18.5,50.0,89.0
13,18.3,47.0,87.0
13,17.8,43.0,26.0
13,17.5,46.0,27.0
13,17.1,48.0,34.0
13,16.4,53.0,58.0
13,13.7,69.0,88.0
13,11.3,73.0,66.0
13,11.0,74.0,41.0
13,10.3,78.0,35.0
15,16.1,47.0,50.0
15,14.6,34.0,30.0
15,13.0,39.0,19.0
15,12.0,41.0,28.0
15,10.9,47.0,37.0
15,9.8,55.0,41.0
16,8.7,59.0,35.0
16,7.4,60.0,21.0
16,6.8,59.0,27.0
16,6.2,61.0,18.0
16,5.8,63.0,14.0
16,5.5,66.0,23.0
16,5.2,67.0,52.0
16,6.2,64.0,71.0
16,10.1,52.0,110.0
16,11.9,47.0,143.0
16,14.1,40.0,100.0
16,16.0,35.0,79.0
16,17.4,29.0,56.0
16,18.5,26.0,53.0
16,19.4,24.0,56.0
16,19.8,25.0,54.0
16,19.8,25.0,63.0
16,19.0,31.0,68.0
16,17.3,41.0,56.0
16,16.3,46.0,61.0
16,14.9,51.0,89.0
16,14.0,51.0,95.0
16,12.9,54.0,74.0
16,12.2,57.0,67.0
17,11.1,62.0,58.0
17,10.2,65.0,53.0
17,9.5,66.0,44.0
17,8.9,69.0,44.0
17,8.4,72.0,25.0
17,8.2,73.0,56.0
17,12.0,61.0,116.0
17,14.7,49.0,77.0
17,16.3,41.0,59.0
17,17.7,34.0,67.0
17,19.1,28.0,68.0
17,20.1,24.0,74.0
17,21.2,23.0,83.0
17,21.6,23.0,83.0
17,21.3,23.0,93.0
17,20.3,24.0,52.0
17,18.9,31.0,73.0
17,16.9,44.0,60.0
17,15.9,47.0,61.0
17,14.7,52.0,71.0
17,13.3,55.0,69.0
17,12.4,57.0,51.0
18,11.6,60.0,57.0
18,10.9,61.0,56.0
18,10.3,64.0,50.0
18,9.5,65.0,46.0
18,8.9,68.0,39.0
18,8.6,70.0,55.0
18,8.0,71.0,43.0
18,8.6,69.0,47.0
18,11.7,58.0,66.0
18,13.4,53.0,109.0
18,15.6,46.0,121.0
18,17.0,37.0,71.0
18,18.2,33.0,70.0
18,19.0,29.0,74.0
18,19.9,25.0,51.0
18,19.7,29.0,89.0
18,20.0,26.0,75.0
18,19.6,22.0,58.0
18,18.0,25.0,61.0
18,16.3,33.0,56.0
18,14.2,49.0,91.0
18,12.9,52.0,89.0
18,12.0,53.0,73.0
18,11.5,55.0,70.0
19,10.4,60.0,57.0
19,9.8,61.0,67.0
19,9.1,65.0,63.0
19,8.7,66.0,55.0
19,7.9,66.0,36.0
19,7.5,68.0,47.0
19,6.9,69.0,48.0
19,7.4,67.0,53.0
19,11.1,55.0,65.0
19,13.8,46.0,103.0
19,16.1,35.0,80.0
19,18.3,24.0,41.0
19,20.2,19.0,45.0
19,21.5,16.0,40.0
19,23.0,14.0,47.0
19,23.0,15.0,41.0
19,22.5,16.0,52.0
19,21.4,21.0,42.0
19,20.0,24.0,54.0
19,18.5,27.0,62.0
19,16.9,36.0,76.0
19,14.0,50.0,78.0
19,14.0,50.0,47.0
20,13.2,53.0,69.0
20,12.4,57.0,73.0
20,11.0,62.0,60.0
20,10.4,64.0,40.0
20,9.5,67.0,29.0
20,9.0,68.0,41.0
20,8.6,69.0,51.0
20,9.6,67.0,79.0
20,12.7,54.0,94.0
20,15.3,44.0,99.0
20,17.2,41.0,138.0
20,19.0,36.0,127.0
20,20.8,28.0,104.0
20,21.8,24.0,108.0
20,22.5,22.0,87.0
20,22.9,22.0,102.0
20,22.6,23.0,67.0
20,21.8,25.0,50.0
20,19.9,34.0,68.0
20,17.9,45.0,85.0
20,16.4,50.0,71.0
20,15.2,53.0,59.0
20,14.0,62.0,70.0
20,13.1,66.0,66.0
21,11.7,75.0,78.0
21,11.1,77.0,62.0
21,10.6,78.0,30.0
21,10.2,78.0,49.0
21,9.8,80.0,59.0
21,9.4,83.0,102.0
21,8.6,82.0,71.0
21,8.8,79.0,69.0
21,12.0,68.0,88.0
21,14.4,60.0,113.0
21,16.9,50.0,119.0
21,19.3,40.0,90.0
21,20.4,31.0,53.0
21,21.4,28.0,43.0
21,22.0,27.0,51.0
21,22.5,27.0,41.0
21,22.4,28.0,39.0
21,21.6,29.0,67.0
21,19.3,35.0,117.0
21,17.8,42.0,84.0
21,16.9,44.0,76.0
21,15.6,49.0,69.0
21,14.5,54.0,67.0
22,13.6,58.0,46.0
22,12.7,61.0,44.0
22,12.5,62.0,42.0
22,11.7,66.0,40.0
22,11.0,68.0,29.0
22,10.6,69.0,33.0
22,10.2,70.0,67.0
22,10.8,68.0,76.0
22,14.3,56.0,135.0
22,16.7,48.0,119.0
22,18.5,43.0,100.0
22,21.3,29.0,55.0
22,22.3,26.0,53.0
22,23.3,24.0,70.0
22,23.5,24.0,62.0
22,22.7,24.0,69.0
22,21.8,23.0,84.0
22,20.9,25.0,80.0
22,19.9,31.0,89.0
22,19.1,33.0,90.0
22,17.4,38.0,77.0
22,16.3,42.0,73.0
22,15.2,45.0,62.0
23,14.2,49.0,75.0
23,13.1,52.0,57.0
23,12.3,53.0,23.0
23,11.4,56.0,28.0
23,10.8,58.0,18.0
23,10.8,60.0,35.0
23,10.2,63.0,77.0
23,11.5,60.0,87.0
23,14.0,51.0,123.0
23,16.7,44.0,181.0
23,19.2,36.0,179.0
23,19.8,32.0,78.0
23,21.0,29.0,55.0
23,22.3,27.0,64.0
23,23.3,26.0,82.0
23,24.0,24.0,90.0
23,23.8,23.0,82.0
23,22.8,27.0,102.0
23,21.5,29.0,73.0
23,20.2,42.0,92.0
23,18.9,49.0,85.0
23,17.7,49.0,103.0
23,16.4,53.0,99.0
23,15.1,54.0,67.0
24,14.7,54.0,109.0
24,14.0,57.0,84.0
24,12.9,59.0,61.0
24,12.1,61.0,40.0
24,11.8,61.0,40.0
24,11.0,64.0,48.0
24,10.9,65.0,62.0
24,11.5,64.0,76.0
24,14.4,55.0,89.0
24,17.0,49.0,107.0
24,19.7,41.0,93.0
24,21.0,35.0,79.0
24,22.7,30.0,74.0
24,23.5,28.0,97.0
24,24.2,27.0,85.0
24,24.3,28.0,76.0
24,24.1,29.0,56.0
24,22.4,37.0,83.0
24,20.4,46.0,61.0
24,19.2,52.0,70.0
24,18.1,57.0,79.0
24,17.5,59.0,69.0
24,17.2,59.0,63.0
24,16.8,59.0,63.0
25,16.2,62.0,68.0
25,15.8,64.0,62.0
25,15.4,66.0,65.0
25,15.2,66.0,60.0
25,14.4,68.0,56.0
25,13.8,71.0,59.0
25,13.1,73.0,73.0
25,13.2,72.0,67.0
25,15.5,63.0,81.0
25,17.8,50.0,61.0
25,19.5,40.0,44.0
25,20.9,33.0,31.0
25,22.7,27.0,25.0
25,24.0,22.0,18.0
25,24.9,20.0,31.0
25,25.2,18.0,22.0
25,24.8,18.0,23.0
25,22.9,25.0,36.0
25,20.8,35.0,44.0
25,19.4,43.0,46.0
25,18.4,46.0,41.0
25,17.2,48.0,52.0
25,15.9,51.0,51.0
25,14.8,53.0,54.0
26,14.8,53.0,41.0
26,14.3,53.0,46.0
26,13.6,57.0,35.0
26,12.9,62.0,35.0
26,12.4,67.0,33.0
26,11.8,71.0,31.0
26,11.4,74.0,51.0
26,11.3,75.0,72.0
26,12.2,72.0,57.0
26,13.7,63.0,64.0
26,15.1,57.0,80.0
26,16.8,51.0,101.0
26,18.5,45.0,97.0
26,19.4,43.0,95.0
26,19.0,44.0,81.0
26,19.2,43.0,85.0
26,19.2,44.0,84.0
26,18.3,47.0,92.0
26,17.5,51.0,71.0
26,17.0,53.0,76.0
26,16.2,58.0,71.0
26,15.3,61.0,62.0
26,14.7,63.0,57.0
26,13.7,66.0,47.0
27,12.9,67.0,43.0
27,12.1,68.0,50.0
27,11.4,68.0,35.0
27,11.0,70.0,33.0
27,10.5,69.0,31.0
27,9.9,70.0,40.0
27,9.7,74.0,85.0
27,9.8,75.0,115.0
27,11.8,67.0,95.0
27,14.9,56.0,77.0
27,16.6,50.0,109.0
27,18.7,37.0,73.0
27,20.0,30.0,75.0
27,20.8,27.0,73.0
27,21.5,25.0,76.0
27,21.4,25.0,73.0
27,21.4,22.0,56.0
27,20.5,31.0,49.0
27,19.0,37.0,78.0
27,17.8,43.0,65.0
27,16.5,46.0,64.0
27,15.5,51.0,60.0
27,15.1,51.0,49.0
27,14.5,53.0,52.0
28,14.0,55.0,41.0
28,13.8,56.0,42.0
28,13.4,58.0,43.0
28,13.4,59.0,50.0
28,13.5,59.0,42.0
28,13.8,59.0,56.0
28,13.9,60.0,58.0
28,13.2,69.0,103.0
28,13.5,71.0,108.0
28,15.3,52.0,52.0
28,16.4,39.0,31.0
28,16.6,42.0,39.0
28,17.7,39.0,43.0
28,19.0,35.0,51.0
28,18.9,33.0,31.0
28,18.2,37.0,37.0
28,17.3,40.0,38.0
28,16.5,43.0,29.0
28,15.7,48.0,24.0
28,15.4,50.0,19.0
28,15.4,47.0,26.0
28,15.2,50.0,19.0
28,15.2,52.0,14.0
28,15.4,50.0,15.0
29,15.1,51.0,10.0
29,14.2,54.0,19.0
29,14.0,55.0,14.0
29,13.7,61.0,13.0
29,13.7,59.0,14.0
29,16.1,56.0,26.0
29,18.2,47.0,20.0
29,18.0,46.0,17.0
29,16.1,52.0,16.0
29,15.1,56.0,15.0
29,14.8,58.0,18.0
29,15.0,59.0,13.0
29,14.1,69.0,36.0
29,13.7,71.0,26.0
29,13.7,71.0,23.0
29,13.2,76.0,27.0
30,13.1,76.0,18.0
30,13.2,75.0,16.0
30,13.1,75.0,21.0
30,12.9,77.0,24.0
30,12.7,77.0,12.0
30,12.7,77.0,13.0
30,12.8,76.0,36.0
30,13.3,74.0,41.0
30,14.4,68.0,34.0
30,15.9,62.0,34.0
30,17.3,55.0,30.0
30,17.7,55.0,23.0
30,17.2,56.0,14.0
30,16.8,59.0,18.0
30,15.8,63.0,32.0
30,15.3,67.0,32.0
30,14.6,72.0,24.0
1,14.4,72.0,34.0
1,14.3,71.0,21.0
1,13.8,72.0,23.0
1,13.1,73.0,19.0
1,11.2,77.0,22.0
1,10.5,78.0,20.0
1,9.9,78.0,23.0
1,10.3,77.0,23.0
1,13.3,67.0,31.0
1,16.0,58.0,61.0
1,17.8,52.0,48.0
1,19.9,42.0,55.0
1,22.0,30.0,27.0
1,23.4,25.0,19.0
1,24.6,23.0,25.0
1,23.8,26.0,24.0
1,22.8,30.0,35.0
1,20.5,40.0,25.0
1,18.3,51.0,39.0
1,17.1,57.0,30.0
1,16.4,59.0,33.0
1,15.7,61.0,28.0
1,15.2,63.0,27.0
1,14.7,64.0,25.0
2,14.2,66.0,15.0
2,13.0,71.0,34.0
2,12.3,73.0,25.0
2,11.4,62.0,19.0
2,11.4,64.0,9.0
2,10.3,70.0,16.0
2,9.0,65.0,20.0
2,9.0,53.0,19.0
2,11.9,45.0,17.0
2,14.8,43.0,50.0
2,18.0,33.0,68.0
2,20.3,23.0,27.0
2,22.4,19.0,19.0
2,24.3,16.0,26.0
2,24.9,15.0,46.0
2,25.0,15.0,58.0
2,24.6,14.0,59.0
2,22.6,25.0,46.0
2,19.9,39.0,38.0
2,18.5,44.0,31.0
2,17.9,39.0,33.0
2,17.1,35.0,52.0
2,15.6,43.0,49.0
2,14.1,47.0,40.0
3,13.0,49.0,31.0
3,12.1,53.0,26.0
3,11.4,57.0,24.0
3,10.8,59.0,18.0
3,10.3,61.0,15.0
3,9.9,64.0,38.0
3,9.4,66.0,42.0
3,10.1,64.0,60.0
3,13.5,53.0,69.0
3,16.6,43.0,51.0
3,18.2,38.0,63.0
3,20.1,33.0,54.0
3,21.5,27.0,55.0
3,22.9,25.0,46.0
3,23.7,24.0,55.0
3,24.2,24.0,62.0
3,23.7,23.0,64.0
3,22.7,24.0,83.0
3,21.1,27.0,77.0
3,19.4,32.0,66.0
3,17.5,39.0,58.0
3,16.0,44.0,59.0
3,15.1,44.0,39.0
3,14.4,44.0,54.0
4,13.7,49.0,47.0
4,13.0,52.0,44.0
4,12.1,61.0,31.0
4,11.3,68.0,37.0
4,10.9,70.0,31.0
4,10.4,71.0,28.0
4,10.1,73.0,50.0
4,10.3,74.0,85.0
4,11.5,69.0,122.0
4,13.9,57.0,103.0
4,15.9,50.0,108.0
4,19.9,40.0,128.0
4,21.5,35.0,78.0
4,22.6,31.0,61.0
4,22.5,32.0,86.0
4,21.8,33.0,92.0
4,20.8,39.0,65.0
4,19.1,50.0,73.0
4,16.8,59.0,55.0
4,15.8,60.0,38.0
4,15.5,63.0,46.0
4,15.0,66.0,43.0
4,14.3,67.0,28.0
5,13.9,70.0,39.0
5,13.3,72.0,60.0
5,12.8,75.0,55.0
5,12.1,78.0,60.0
5,11.5,81.0,104.0
5,11.1,83.0,95.0
5,11.2,83.0,77.0
5,11.7,80.0,72.0
5,12.1,76.0,68.0
5,12.8,72.0,71.0
5,13.7,68.0,72.0
5,15.4,62.0,54.0
5,16.6,56.0,59.0
5,17.3,51.0,31.0
5,18.1,46.0,23.0
5,19.0,43.0,22.0
5,19.0,43.0,42.0
5,17.3,49.0,45.0
5,15.8,55.0,56.0
5,14.4,60.0,42.0
5,13.1,65.0,33.0
5,12.5,68.0,26.0
5,12.2,69.0,14.0
5,12.0,69.0,16.0
6,11.6,71.0,17.0
6,11.1,73.0,16.0
6,10.6,74.0,12.0
6,10.2,76.0,34.0
6,9.9,77.0,41.0
6,9.5,78.0,27.0
6,9.3,79.0,29.0
6,9.2,79.0,67.0
6,10.9,74.0,91.0
6,13.5,63.0,80.0
6,15.2,56.0,119.0
6,16.9,50.0,102.0
6,18.7,43.0,87.0
6,19.9,42.0,104.0
6,21.4,38.0,85.0
6,21.3,37.0,53.0
6,21.3,36.0,37.0
6,18.4,50.0,60.0
6,14.7,72.0,29.0
6,13.8,78.0,20.0
7,11.5,79.0,48.0
7,12.6,75.0,53.0
7,15.2,65.0,38.0
7,17.1,56.0,69.0
7,18.5,46.0,85.0
7,20.2,37.0,53.0
7,21.6,31.0,35.0
7,22.3,29.0,25.0
7,22.6,27.0,32.0
7,22.2,29.0,21.0
7,20.6,35.0,41.0
7,19.2,37.0,33.0
7,17.7,46.0,36.0
7,16.5,50.0,42.0
7,15.4,54.0,58.0
7,14.3,58.0,54.0
7,13.6,60.0,56.0
8,12.8,62.0,43.0
8,12.5,64.0,52.0
8,11.6,67.0,37.0
8,10.9,67.0,39.0
